대직무코드,대직무분류,중직무코드,중직무분류,소직무코드,소직무분류,학과,직업,직무코드,자격증,자격증ID
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,화학분석기사,T181
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,화공기사,T168
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,수질환경기사,T460
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,토양환경기사,T103
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,실내건축산업기사,T500
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,대기환경산업기사,T317
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,산업위생관리산업기사,T415
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,공조냉동기계산업기사,T243
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,건축설비산업기사,T226
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,소음진동산업기사,T448
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,수질환경산업기사,T461
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,대기관리기술사,T313
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,산업위생관리기술사,T414
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,공조냉동기계기술사,T242
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,건축기계설비기술사,T215
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,건축전기설비기술사,T230
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,소음진동기술사,T447
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,수질관리기술사,T457
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,토양환경기술사,T105
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,정수시설운영관리사1급,S217
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,정수시설운영관리사2급,S219
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,산업보건지도사,S141
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,환경영향평가사,S284
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,대기환경측정분석사,
23,환경.에너지.안전,2,환경보건,1,환경보건관리,"보건학,보건,환경학,환경,화학공학,화학",보건위생환경검사원,2321,수질환경측정분석사,
23,환경.에너지.안전,3,자연환경,1,생태복원.관리,"환경학, 환경보건, 해양공학, 수산학, 농업학, 농업, 농업토목, 산림·원예학, 생물학, 산림자원, 조경","생명과학 연구원(임학.산림학),조경기술자",2331,자연환경관리기술사,T596
23,환경.에너지.안전,3,자연환경,1,생태복원.관리,"환경학, 환경보건, 해양공학, 수산학, 농업학, 농업, 농업토목, 산림·원예학, 생물학, 산림자원, 조경","생명과학 연구원(임학.산림학),조경기술자",2331,자연상태복원기사,
23,환경.에너지.안전,3,자연환경,1,생태복원.관리,"환경학, 환경보건, 해양공학, 수산학, 농업학, 농업, 농업토목, 산림·원예학, 생물학, 산림자원, 조경","생명과학 연구원(임학.산림학),조경기술자",2331,생물분류기사(동물),T419
